domain,url,ct_timestamp,label,n_bk_dom,n_blog_dom,n_forum_dom,ptile95_contain_hp,mean_contain_hp,med_contain_hp,ptile95_contain_num,r_contain_num_dom,n_contain_hp_num_url,n_contain_hp_num_dom,r_contain_hp_num_url,r_contain_hp_num_dom,n_follow_url,n_nofollow_url,r_follow_url,r_external_domain_to_domain,dom_to_page_url_med,dom_to_page_url_95ptil,dom_to_page_dom_med,dom_to_page_dom_95ptil,link_to_page_url_med,link_to_page_url_95ptil,link_to_page_dom_med,link_to_page_dom_95ptil,page_to_dom_url_med,page_to_dom_url_95ptil,page_to_dom_dom_med,page_to_dom_dom_95ptil,page_to_link_url_med,page_to_link_url_95ptil,page_to_link_dom_med,page_to_link_dom_95ptil,create_date_month,wm_start_date_month,n_rec_total,n_rec_normal,n_num_change,jcd_nl_mode,max_num_days,min_num_days,r_rec_normal,pds_html_con_rep_ratio_mean,pds_html_txt_rep_ratio_mean,pds_html_txt_mjr_sum_mean,pds_html_txt_mjr_rep_mean,pds_html_con_mjr_sum_mean,pds_html_con_mjr_rep_mean,pds_vp_mjr_sum_mean,pds_vp_mjr_rep_mean,pds_fp_mjr_sum_mean,pds_fp_mjr_rep_mean,pds_vp_loc_w_sum_mean,pds_vp_size_w_pct_mean,pds_fp_loc_w_sum_mean,pds_fp_size_w_pct_mean,pds_vp_area_ratio_mean,pds_fp_area_rfp_mean,pds_fp_area_rvp_mean,pds_html_con_mjr_ps_max_ratio,pds_html_con_mjr_ps_en,pds_vp_mjr_ps_max_ratio,pds_vp_mjr_ps_en,pds_fp_mjr_ps_max_ratio,pds_fp_mjr_ps_en,pds_head_sum_mean,pds_title_sum_mean
www.synergeticsdcs.com,http://www.synergeticsdcs.com,2020_05_20_13_09_13_843,0,66,1,0,2.0,1.2157,1.0,32.0,0.6863,2,2,0.0263,0.0392,100,70,0.5882,0.1364000000000000,0.0,1.55,0.0,1.0,4.0,83.3,4.0,86.375,5.0,42.0,6.0,87.75,8.0,66.6,9.0,121.5,199802,199811,690,648,0,1.0,4565,4317,0.9391,0.5108,0.5108,2.129,1.129,2.129,1.129,1.4839,0.5161,1.1613,0.1613,0.2067,0.4769,0.1019,0.7665,0.0019,0.0021,0.0029,0.9355,0.4096,0.5161,1.6621,0.8387,0.8829,0.0,0.0
www.techsupporters.com,http://www.techsupporters.com,2020_05_20_06_00_26_780,0,5,0,0,2.0,1.5,1.5,2.85,0.5,0,0,0.0,0.0,13,2,0.8667,0.2,0.0,8.6,0.0,0.0,3.0,68203.0,6.0,27.8,1.0,8.6,8.0,9.6,1.0,15.8,8.0,23.8,200105,200105,92,74,0,1.0,7096,6642,0.8043,0.0,0.0,0.2857,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917,0.0,0.0,0.0,0.0,0.0,0.0
www.sourcesys.com,http://www.sourcesys.com,2020_05_20_13_12_15_312,0,54,0,0,2.95,1.2143,1.0,20.45,0.619,26,13,0.3824,0.3095,66,38,0.6346,0.0741,0.0,0.0,0.0,0.175,4.5,377.0,4.25,389.525,20.0,63.0,18.5,63.0,26.0,95.0,23.0,95.0,199701,199812,205,199,0,0.6667,7990,7740,0.9707,0.05,0.05,2.05,0.2,2.05,0.2,0.05,0.0,0.05,0.0,0.0085,0.0284,0.0245,0.0448,0.0001,0.0,0.0001,0.8,1.0219,0.0,0.2864,0.0,0.2864,0.0,0.0
www.odcs.biz,https://www.odcs.biz,2020_05_20_10_02_13_574,0,27,2,0,1.4,1.1176,1.0,22.6,0.7647,12,12,0.6316,0.7059,62,15,0.8052,0.037,0.0,0.0,0.0,0.0,11.0,45.6,5.0,42.9,16.0,31.6,6.0,56.4,21.0,66.0,8.0,81.6,200710,200710,29,15,0,1.0,4745,3943,0.5172,0.5333,0.5333,2.2,1.2,2.2,1.2,0.2,0.0,0.0,0.0,0.0659,0.1021,0.0,0.0,0.0002,0.0,0.0,0.8,0.7219,0.0,0.7219,0.0,0.0,0.0,0.0
yourcomputerworks.com,http://yourcomputerworks.com,2020_05_20_15_18_26_71,0,20,0,0,11.2,3.4444,1.0,2.6,0.3333,2,2,0.1429,0.2222,24,40,0.375,0.05,0.0,0.0,0.0,0.05,16.5,84.05,16.5,281.725,9.0,19.0,2.75,32.7,10.5,23.85,2.75,40.75,200109,200112,129,126,0,1.0,4529,4282,0.9767,0.22,0.1667,1.3333,0.4667,1.6,0.7333,0.2,0.0,0.4,0.0,0.0525,0.2,0.0868,0.3832,0.0005,0.0009,0.0018,0.4667,2.1465,0.0,0.9056,0.0,1.4716,0.0,0.3333
www.1tct.net,https://www.1tct.net,2020_05_20_12_11_59_217,0,32,0,2,26.0,14.8182,26.0,2.0,0.6364,8,7,0.6154,0.6364,58,26,0.6905,0.2188,0.0,5.7,0.0,2.125,8.0,82.55,6.25,150.5,6.5,27.0,5.75,28.35,7.5,50.65,7.0,60.1,201703,201801,22,5,0,1.0,1015,369,0.2273,0.0333,0.0333,1.08,0.08,1.08,0.08,1.24,0.24,1.0,0.08,0.3026,0.6702,0.1425,0.5029,0.0017,0.0008,0.0014,0.94,0.3825,0.8,0.8157,0.86,0.7773,0.0,0.0
www.sevone.com,https://www.sevone.com,2020_05_21_02_37_34_868,0,1292,35,8,2.0,1.4783,1.0,2.0,0.1171,36,25,0.0253,0.0329,4314,686,0.8628,0.2763,0.0,1.0,0.0,3.0,3.0,175.0,2.5,64.175,204.0,1088.0,1088.0,1088.0,258.0,1295.0,1294.0,1295.0,200306,200306,831,536,1,1.0,1898,277,0.645,0.0773,0.0743,1.1928,0.1566,1.1325,0.1687,0.0602,0.0,1.1084,0.1566,0.0251,0.0482,0.2789,0.8998,0.0004,0.0015,0.0076,0.7831,1.1039,0.0,0.3178,0.759,1.2335,0.012,0.0
www.yaytechnology.com,http://yaytechnology.com,2020_05_20_09_21_48_428,0,13,0,0,1.0,1.0,1.0,4.4,0.5714,0,0,0.0,0.0,964,22,0.9777,0.3846000000000000,0.0,1.0,0.0,0.0,3.0,25.0,3.0,15.8,1.0,3.0,2.0,20.8,2.0,4.0,3.0,38.6,200807,201006,237,144,0,1.0,2134,1557,0.6076,0.6695,0.6695,3.0339,2.0339,3.0339,2.0339,1.2542,0.2542,1.0508,0.0508,0.161,0.7654,0.063,0.6287,0.0023,0.001,0.002,0.9661,0.2136,0.7458,0.8179,0.9492,0.29,0.0,0.0
www.welchscomputer.com,http://www.welchscomputer.com,2020_05_20_08_07_58_605,0,10,0,0,1.0,1.0,1.0,12.0,0.8333,0,0,0.0,0.0,13,8,0.619,0.0999999999999999,0.0,0.0,0.0,0.0,6.0,27.0,4.0,32.275,7.0,24.0,5.0,35.0,9.0,59.0,6.5,61.2,200401,200902,53,36,0,1.0,4273,3634,0.6792,0.119,0.0952,0.4286,0.2857,0.8571,0.7143,0.4286,0.2857,0.4286,0.2857,0.0898,0.1075,0.187,0.1429,0.0012,0.0009,0.0013,0.0,0.5917,0.0,0.5917,0.0,0.5917,0.4286,0.0
www.westseattlecomputers.com,http://www.westseattlecomputers.com,2020_05_20_09_17_50_381,0,85,4,0,54.0,13.7273,1.0,69.0,0.8409,28,27,0.4516,0.6136,144,77,0.6516,0.1765,0.0,1.0,0.0,1.0,3.0,79.0,2.0,86.6,4.0,127.0,4.0,78.6,6.0,219.0,6.0,144.0,200804,201005,256,206,1,0.5,2108,1697,0.8047,0.6717,0.509,2.0538,1.0538,3.0645,2.0645,1.0215,0.0215,0.7634,0.0323,0.0197,0.9846,0.1670000000000000,0.6825,0.0033,0.0008,0.0027,0.9462,0.341,0.9785,0.1498,0.6989,1.0305,0.0,0.0
www.mauiislandtech.com,https://www.mauiislandtech.com,2020_05_21_03_51_20_20,0,3,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,7,0.0,0.3333,0.0,0.7,0.0,0.9,29.0,36.9,29.0,30.8,9.0,18.0,9.0,9.0,11.0,21.0,11.0,11.0,201210,201808,3,1,0,0.0,793,0,0.3333,0.0,0.0,1.125,0.0,1.125,0.0,0.125,0.0,1.0,0.0,0.0488,0.1085,0.1176,0.6966,0.0003,0.0035,0.0044,0.875,0.5436,0.0,0.5436,0.75,1.0613,0.0,0.0
www.snowpondtech.com,http://www.snowpondtech.com,2020_05_20_06_13_31_770,0,51,0,3,18.0,7.8286,2.0,3.3,0.6857,23,18,0.3833,0.5143,285,31,0.9019,0.1961,0.0,1.0,0.0,2.0,1.0,164.75,3.0,90.5,28.0,35.0,3.0,53.0,32.0,42.0,4.0,72.0,201011,201102,70,50,0,1.0,1190,1027,0.7143,0.3589,0.3461,2.0769,1.0769,2.1538,1.1538,1.0769,0.0769,1.0769,0.0769,0.0354,0.997,0.0235,0.98,0.0057,0.0037,0.0056,0.9231,0.3912,0.9231,0.3912,0.9231,0.3912,0.2308,0.0
www.sykes.com,http://www.sykes.com,2020_05_20_10_56_24_424,0,1287,25,22,2.5,2.2575,1.0,3.0,0.214,0,0,0.0,0.0,3215,1785,0.643,0.4988,0.0,14.05,0.0,52.0,5.0,92.0,6.0,138.7,13.0,1082.0,14.0,1082.0,20.0,1261.0,20.0,1261.0,199304,199706,1066,884,0,0.0,8462,59,0.8293,0.0166,0.0079,0.1395,0.0581,0.1977,0.1395,0.0,0.0,0.0465,0.0349,0.0,0.0,0.0159,0.0116,0.0,0.0001,0.001,0.0,0.3644,0.0,0.0,0.0,0.0914,0.0,0.0
www.thetechguys.biz,http://www.thetechguys.biz,2020_05_20_18_30_06_224,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,22.5,41.85,22.5,41.85,4.0,4.0,4.0,4.0,4.5,4.95,4.5,4.95,200410,200410,188,172,0,1.0,2652,2267,0.9149,0.4706,0.4706,1.9412,0.9412,1.9412,0.9412,1.7059,0.8235,1.6471,0.7647,0.3941,0.8317,0.2109,0.7971,0.0034,0.002,0.0042,0.9412,0.3228,0.8235,0.8343,0.7647,1.0224,0.0,0.0
www.willytechshop.com,http://www.willytechshop.com,2020_05_20_13_27_53_497,0,28,2,0,2.35,1.3571,1.0,71.0,0.5714,8,7,0.4706,0.5,38,35,0.5205,0.1786000000000000,0.0,1.0,0.0,1.0,1.0,108.2,3.75,175.95,5.0,102.0,3.5,111.6,5.0,140.0,3.5,191.95,201011,201102,229,184,0,1.0,3549,3307,0.8035,0.6105,0.6105,3.1429,2.1429,3.1429,2.1429,1.4286,0.4286,1.0,0.4286,0.1484,0.9799,0.1583,0.4463,0.0028,0.0008,0.002,0.5714,1.6645,0.5714,0.9852,0.0,1.8424,0.0,0.0
www.wausaucomputerservice.com,https://www.wausaucomputerservice.com,2020_05_20_18_35_09_645,0,5,0,0,1.0,1.0,1.0,1.9,1.0,3,3,1.0,1.0,1,24,0.04,0.0,0.0,0.0,0.0,0.0,2.0,3.8,3.0,11.2,47.0,67.0,3.0,46.2,122.0,177.0,4.0,120.4,201005,201301,123,39,0,0.0,2159,661,0.3171,0.0606,0.0455,1.1818,0.0909,1.2727,0.1818,1.0909,0.0909,0.0909,0.0,0.0365,0.5369,0.0181,0.0909,0.0027,0.0002,0.0006,0.8182,0.8659,0.9091,0.4395,0.0,0.4395,0.0909,0.0909
noware.tech,https://noware.tech,2020_05_20_17_57_51_939,0,23,1,2,2.5,1.625,1.5,2.5,0.5,5,5,0.1429,0.3125,27,29,0.4821,0.1304000000000000,0.0,5.25,0.0,2.7,11.5,327.0,11.5,183.65,14.0,180.0,16.0,239.65,17.5,305.5,26.0,385.85,201508,201809,2,1,0,1.0,779,0,0.5,0.2058,0.1887,1.6224,0.6837,1.7041,0.7653,1.0612,0.0408,2.602,1.602,0.0692,0.9987,0.441,1.0,0.0168,0.004,0.0228,0.602,1.8465,0.9388,0.3885,0.6429,1.8709,0.0816,0.0
www.prorivertech.com,http://www.prorivertech.com,2020_05_20_09_52_38_190,0,16,0,0,2.55,1.55,1.25,63.45,0.8,9,8,0.75,0.8,63,12,0.84,0.1875,0.0,0.0,0.0,1.125,12.0,66.0,10.0,41.0,15.0,24.0,17.0,47.25,19.0,61.6,21.5,91.875,201104,201111,188,112,0,1.0,3084,2445,0.5957,0.7128,0.6434,3.0667,2.1333,4.0,3.0667,1.0333,0.0667,1.1333,0.2333,0.0296,0.8644,0.1737,0.8445,0.0036,0.0017,0.0041,0.7,1.2486,0.8333,0.9037,0.6667,1.2121,0.0,0.0
www.tidewatertechnologies.com,http://www.tidewatertechnologies.com,2020_05_20_21_27_01_653,0,5,0,0,3.55,1.75,1.0,85.15,1.0,2,2,0.5,0.5,2,4,0.3333,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.5,8.8,6.0,61.5,10.0,64.0,6.0,80.0,10.0,81.0,201603,200110,88,79,0,0.5,1280,1037,0.8977,0.125,0.125,1.25,0.25,1.25,0.25,0.5,0.0,0.25,0.0,0.1465,0.0859,0.0765,0.0319,0.0003,0.0002,0.0002,0.75,0.8113,0.0,1.5,0.0,0.8113,0.0,0.0
www.yourcomputerrepairman.com,http://www.yourcomputerrepairman.com,2020_05_20_11_36_13_925,0,3,0,0,2.8,1.6667,1.0,10.0,1.0,4,3,1.0,1.0,2,2,0.5,0.0,0.0,0.0,0.0,0.0,3.0,9.95,2.0,10.1,14.5,23.7,7.0,21.4,35.5,66.95,10.0,59.05,201411,201412,22,10,0,1.0,1134,500,0.4545,0.4921,0.4921,1.9762,1.0,1.9762,1.0,1.4048,0.4286,0.2857,0.0,0.2184,0.972,0.0773,0.2689,0.0034,0.0004,0.001,0.9524,0.3238,0.5476,1.128,0.0,0.8631,0.0,0.0
www.ellianse.com,https://www.ellianse.com,2020_05_20_21_06_24_635,0,5,0,0,1.0,1.0,1.0,4.0,1.0,1,1,1.0,1.0,4977,23,0.9954,0.4,2.0,3.0,0.0,1.8,6.0,39.0,6.0,11.0,12.0,14.0,12.0,34.4,41.0,46.0,41.0,166.2,201407,201511,52,23,0,1.0,1634,1533,0.4423,0.4833,0.4833,2.2,1.1,2.2,1.1,1.0,0.0,1.2,0.2,0.0182,1.0,0.0812,1.0,0.0051,0.0058,0.0192,0.7,1.1568,1.0,0.0,0.8,0.7219,0.0,0.0
www.vdo-ph.com,http://www.vdo-ph.com,2020_05_20_11_33_15_189,0,20,0,1,1.0,1.0,1.0,1.0,0.3636,0,0,0.0,0.0,97,9,0.9151,0.35,0.0,1.0,0.0,2.075,8.5,53.0,5.25,112.7,2.0,9.75,4.5,16.975,2.0,14.0,6.25,29.45,200912,201102,55,49,0,1.0,3549,3305,0.8909,0.0045,0.0045,0.4324,0.0135,0.4324,0.0135,0.3514,0.0,0.3649,0.0,0.0324,0.1533,0.1396,0.1127,0.0003,0.0002,0.0004,0.0,1.2848,0.0,1.0703,0.0,1.234,0.0,0.0
www.landsharkit.com,https://www.landsharkit.com,2020_05_20_20_57_37_193,0,15,1,4,1.6,1.1111,1.0,29.0,0.5556,7,5,0.6364,0.5556,9,10,0.4737,0.0666999999999999,0.0,0.1,0.0,0.3,5.0,46.2,3.0,44.3,7.0,110.1,7.5,198.3,12.0,174.1,12.0,262.3,201203,201205,46,36,0,0.5,2696,2065,0.7826,0.0357,0.0236,2.0707,0.0909,2.3131,0.3333,2.0606,0.0808,0.1111,0.0,0.1414,0.4153,0.0142,0.046,0.0033,0.0001,0.0003,0.9394,0.4057,0.9495,0.325,0.0,0.466,0.2424,0.0
www.sirvis.net,https://www.sirvis.net,2020_05_21_04_17_06_453,0,4,0,0,1.0,1.0,1.0,0.85,0.25,0,0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,48.5,63.6,48.5,63.6,24.0,42.4,24.0,42.4,30.0,50.7,30.0,50.7,201804,201808,14,1,0,1.0,797,0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.mnsgroup.com,https://www.mnsgroup.com,2020_05_21_03_57_46_373,0,41,1,0,5.55,2.0,1.0,11.75,0.6667,22,16,0.4583,0.5333,40,37,0.5195,0.0976,0.0,0.2,0.0,1.0,3.0,64.4,3.0,54.0,7.0,68.8,6.0,39.0,10.0,135.6,8.0,121.0,200412,200303,210,136,0,0.6667,1859,1739,0.6476,0.0,0.0,1.9787,0.0,1.9787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894,0.085,0.0,0.0,0.0,0.0,0.0,0.0
www.wintechpcs.com,http://www.wintechpcs.com,2020_05_20_15_14_07_928,0,52,0,0,242.15,44.9167,1.0,24.175,0.75,14,9,0.8235,0.75,109,191,0.3633,0.1346,0.0,1.0,0.0,1.0,6.5,240.6,5.5,170.3,14.0,100.0,10.5,100.9,26.5,139.0,14.5,138.25,200909,201004,110,91,0,1.0,3827,3582,0.8273,0.746,0.4965,1.9894,1.0,4.0638,3.0745,0.0106,0.0,0.7553,0.0,0.0017,0.0,0.046,0.0713,0.0,0.0001,0.0011,0.9468,0.3727,0.0,0.085,0.7553,0.8027,0.0957,0.0
www.premiumpcs.com,http://www.premiumpcs.com,2020_05_20_06_37_11_298,0,25,1,0,3.0,1.5652,1.0,12.0,0.6087,16,12,0.4324,0.5217,20,23,0.4651,0.0799999999999999,0.0,0.0,0.0,0.4,11.0,677.8,8.0,277.4,5.0,74.0,5.0,68.6,6.0,87.6,7.0,88.3,199806,200004,136,119,1,1.0,4955,2536,0.875,0.5834,0.25,1.5,0.5,2.5,1.5,1.0,0.0,1.5,0.5,0.0631,1.0,0.2233,0.9393,0.0032,0.0028,0.0049,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0
www.refurbkings.com,http://www.refurbkings.com,2020_05_20_05_56_30_241,0,32,1,0,2.9,1.4,1.0,10.9,0.84,28,17,0.7568,0.68,46,32,0.5897,0.0312,0.0,0.0,0.0,0.0,2.0,63.25,3.0,99.3,4.0,19.15,4.5,24.5,5.0,22.9,5.5,30.25,200810,200903,48,42,0,1.0,3231,2510,0.875,0.7742,0.5224,2.253,1.253,4.6265,3.6265,0.0361,0.0,0.1566,0.0602,0.0165,0.0179,0.0262,0.0357,0.0001,0.0,0.0003,0.6265,1.3808,0.0,0.2243,0.0,0.5826,0.0602,0.0
www.yourphonefixed.com,http://www.yourphonefixed.com,2020_05_20_11_58_14_88,0,33,0,0,4.6,2.05,1.0,5.525,0.55,17,10,0.5862,0.5,175,24,0.8794,0.1212000000000000,0.0,1.0,0.0,0.4,4.0,73.0,4.0,32.4,18.0,29.0,8.0,48.0,24.0,41.1,8.0,69.4,201303,201502,42,33,0,1.0,2069,1535,0.7857,0.3868,0.3715,2.4167,1.25,2.5833,1.4167,0.0,0.0,0.75,0.25,0.0,0.0,0.2364,0.5,0.0,0.0013,0.004,0.25,3.0221,0.0,0.0,0.0,2.1258,0.1667,0.0
www.pcmacnerds.com,https://www.pcmacnerds.com,2020_05_20_11_28_46_31,0,110,2,0,3.0,1.4459,1.0,10.05,0.6892,38,18,0.2249,0.2432,3232,177,0.9481,0.2182000000000000,0.0,0.0,0.0,1.0,3.0,24.6,4.0,51.65,30.0,37.0,6.0,51.0,37.0,43.0,8.0,79.0,200803,200808,108,68,0,1.0,3710,2257,0.6296,0.0728,0.0491,1.2603,0.1370000000000000,1.3288,0.2192,0.9726,0.0685,0.2329,0.0274,0.0849,0.8258,0.0689,0.0547,0.0019,0.0002,0.0004,0.7123,1.5606,0.7808,1.135,0.0,0.8723,0.0,0.0
www.winmarktechnology.com,http://www.winmarktechnology.com,2020_05_20_13_39_28_981,0,12,0,0,23.0,8.3333,1.0,1.0,0.6667,4,4,0.4444,0.6667,6,13,0.3158,0.1667000000000000,0.0,1.3,0.0,1.45,5.0,100.7,6.0,127.65,10.0,56.0,9.5,56.0,11.0,69.0,12.0,69.0,200803,201312,29,12,0,1.0,2510,1809,0.4138,0.8033,0.05,1.1,0.1,5.1,4.1,1.0,0.1,1.1,0.1,0.0806,0.9,0.0659,0.9478,0.0057,0.0048,0.0081,0.9,0.469,0.8,0.9219,0.9,0.469,0.0,0.0
www.ts-tech.com,http://www.ts-tech.com,2020_05_20_13_42_41_993,0,53,2,0,2.0,1.3214,1.0,6.6,0.6786,0,0,0.0,0.0,50,32,0.6098,0.2075,0.0,2.95,0.0,1.7,3.0,193.65,3.0,62.4,10.5,160.2,9.0,140.4,14.5,227.15,12.0,184.8,199704,199807,269,218,2,0.0,826,33,0.8104,0.4758,0.5091,3.0,2.0,3.0,2.0,0.2,0.0,0.4,0.0,0.0417,0.2,0.1412,0.4,0.0035,0.0009,0.0041,0.6,1.371,0.0,0.7219,0.0,0.971,0.0,0.0
www.swentek.com,http://www.swentek.com,2020_05_20_09_22_13_698,0,20,0,0,2.6,1.3889,1.0,1.0,0.2222,0,0,0.0,0.0,12,28,0.3,0.0999999999999999,0.0,0.05,0.0,0.575,3.0,23.25,3.5,9.95,4.0,22.05,4.5,16.825,5.5,32.15,6.25,36.3,201608,200206,69,51,0,0.0,6461,255,0.7391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tts-mt.com,http://www.tts-mt.com,2020_05_20_15_49_12_603,0,11,1,0,2.0,1.4444,1.0,3.4,0.2222,0,0,0.0,0.0,9,4,0.6923,0.3636,0.0,2.0,0.0,2.0,3.0,94.0,3.0,109.0,13.0,130.0,8.0,130.0,17.0,266.0,10.0,266.0,200603,200804,480,428,0,1.0,1200,836,0.8917,0.0185,0.0185,1.0556,0.0556,1.0556,0.0556,0.1111,0.0,0.1667,0.0556,0.0088,0.0023,0.0637,0.1093,0.0002,0.0003,0.0006,0.9444,0.3095,0.0,0.3095,0.0,0.6144,0.0,0.0
www.zebracomputers.com,http://www.zebracomputers.com,2020_05_20_13_37_41_267,0,37,2,3,3.5,1.5806,1.0,7.5,0.4194,11,9,0.234,0.2903,485,50,0.9065,0.2162000000000000,0.0,0.0,0.0,7.2,3.0,27.3,10.0,111.9,6.0,35.3,11.5,130.8,7.0,49.3,17.0,186.4,200110,200111,104,93,0,1.0,3542,3117,0.8942,0.0,0.0,0.8788,0.0,0.8788,0.0,0.8182,0.0,0.1212,0.0,0.2855,0.4487,0.0191,0.089,0.0019,0.0002,0.0005,0.0,1.6284,0.0,1.4338,0.0,0.7147,0.0,0.0
www.uptimecns.com,http://www.uptimecns.com,2020_05_20_06_36_18_337,0,5,0,1,1.0,1.0,1.0,12.0,0.6667,0,0,0.0,0.0,4,3,0.5714,0.0,0.0,0.0,0.0,0.0,4.0,11.8,5.5,12.2,9.0,28.8,10.5,29.2,27.0,148.4,27.0,124.0,200406,200408,48,43,0,1.0,1132,884,0.8958,0.0714,0.0714,1.1429,0.1429,1.1429,0.1429,1.1429,0.1429,0.1429,0.0,0.075,0.7986,0.0484,0.0,0.0016,0.0002,0.0001,0.8571,0.5917,0.8571,0.5917,0.0,0.5917,0.0,0.0
capewaytechsupport.com,https://capewaytechsupport.com,2020_05_20_06_24_54_643,0,3,1,0,1.9,1.3333,1.0,0.9,0.3333,1,1,0.1429,0.3333,13,1,0.9286,0.3333,0.0,0.35,0.0,0.0,12.0,21.4,12.0,34.5,1.5,12.6,4.0,21.1,1.5,25.5,5.0,52.7,201702,201804,6,3,0,1.0,912,270,0.5,0.0345,0.0345,1.069,0.069,1.069,0.069,1.0,0.0,1.1034,0.0,0.3906,0.937,0.2248,0.8875,0.0021,0.0011,0.0036,0.931,0.3621,1.0,0.0,0.4483,1.749,0.0,0.0
www.visionsbiz-online.com,http://www.visionsbiz-online.com,2020_05_20_15_22_52_581,0,9,3,0,1.8,1.2,1.0,1.0,0.4,0,0,0.0,0.0,31,3,0.9118,0.2222000000000000,0.0,0.35,0.0,2.0,3.0,67.75,3.0,15.6,7.0,17.7,6.0,17.8,9.0,37.15,9.0,33.6,200901,200903,168,144,1,1.0,496,456,0.8571,0.0893,0.0893,1.1667,0.1786,1.1667,0.1786,0.8929,0.0,0.0119,0.0,0.0105,0.6920000000000000,0.0049,0.0115,0.0013,0.0,0.0,0.8095,0.7667,0.8929,0.4912,0.0,0.0932,0.0,0.0
www.ldlnet.net,https://www.ldlnet.net,2020_05_20_21_36_41_798,0,27,0,0,2.0,1.1333,1.0,0.0,0.0,0,0,0.0,0.0,41,6,0.8723,0.9259,23.0,25.0,12.0,24.7,38.0,44.4,20.0,41.0,30.0,31.0,30.0,31.0,30.0,31.0,30.0,31.0,201302,201306,8,6,1,0.0,1564,749,0.75,0.75,0.5,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.tucsonpcrepair.com,https://www.tucsonpcrepair.com,2020_05_20_10_13_53_604,0,2,0,0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,1.0,8.0,10.7,8.0,10.7,37.5,39.75,37.5,39.75,9.0,11.7,9.0,11.7,10.5,14.55,10.5,14.55,200507,201001,31,16,0,1.0,3933,3295,0.5161,0.0,0.0,0.1111,0.0,0.2222,0.0,0.2222,0.0,0.2222,0.0,0.0281,0.2222,0.0427,0.2056,0.0009,0.0007,0.0008,0.0,0.7642,0.0,0.7642,0.0,0.7642,0.0,0.0
www.mycomputerrich.com,https://www.mycomputerrich.com,2020_05_21_05_27_11_127,0,23,0,1,101.45,20.5625,1.25,3.3,0.625,5,4,0.5,0.5,10,16,0.3846,0.0869999999999999,0.0,1.5,0.0,1.8,4.0,149.25,5.0,153.3,16.0,122.5,16.0,126.4,23.0,522.5,30.0,574.4,201403,201410,42,31,0,0.0,654,531,0.7381,0.0987,0.0,0.36,0.0,0.92,0.56,0.52,0.0,0.52,0.04,0.1294,0.1408,0.1108,0.1613,0.0014,0.0003,0.0013,0.0,1.4815,0.0,1.1452,0.0,1.5942,0.24,0.0
workordersoft.com,https://workordersoft.com,2020_05_20_11_36_31_188,0,54,1,1,10.2,3.1667,2.0,4.0,0.6667,21,14,0.4884,0.5185,59,390,0.1314,0.2037,0.0,1.0,0.0,2.35,15.0,212.6,6.0,120.9,10.0,30.0,9.25,95.0,12.0,39.0,13.5,123.575,200802,200909,268,192,0,1.0,4056,3424,0.7164,0.6669,0.5155,2.1649,1.1856,3.1856,2.2062,1.1443,0.1031,1.3608,0.4124,0.0785,0.7325,0.1153,0.6986,0.0034,0.001,0.0032,0.7629,1.2059,0.8144,1.2353,0.6289,1.6155,1.0206,0.0
www.whitewolfcomputing.com,http://www.whitewolfcomputing.com,2020_05_20_10_25_20_881,0,3,0,0,2.0,2.0,2.0,380.0,1.0,0,0,0.0,0.0,4,0,1.0,0.3333,0.0,2.55,0.0,1.35,5.0,25.7,5.0,26.6,167.0,167.0,167.0,167.0,231.5,232.0,231.5,231.95,200107,200210,51,46,0,1.0,6574,5442,0.902,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
